OR5M1	1	A series of molecular signals that proceeds with an activated receptor promoting the exchange of GDP for GTP on the alpha-subunit of an associated heterotrimeric G-protein complex. The GTP-bound activated alpha-G-protein then dissociates from the beta- and gamma-subunits to further transmit the signal within the cell. The pathway begins with receptor-ligand interaction, or for basal GPCR signaling the pathway begins with the receptor activating its G protein in the absence of an agonist, and ends with regulation of a downstream cellular process, e.g. transcription.  The pathway can start from the plasma membrane, Golgi or nuclear membrane (PMID
OR5AR1	1	Interacting selectively and non-covalently with an odorant, any substance capable of stimulating the sense of smell.
OR9G1	4	The series of events involved in the perception of smell in which an olfactory chemical stimulus is received and converted into a molecular signal.
TRIM6-TRIM34	1	Interacting selectively and non-covalently with zinc (Zn) ions.
PRG2	7	Any membrane-enclosed lumen that is part of a ficolin-1-rich granule." [GO_REF
SMTNL1	2	Any process that activates or increases the frequency, rate or extent of vasoconstriction.
OR1S1	1	A series of molecular signals that proceeds with an activated receptor promoting the exchange of GDP for GTP on the alpha-subunit of an associated heterotrimeric G-protein complex. The GTP-bound activated alpha-G-protein then dissociates from the beta- and gamma-subunits to further transmit the signal within the cell. The pathway begins with receptor-ligand interaction, or for basal GPCR signaling the pathway begins with the receptor activating its G protein in the absence of an agonist, and ends with regulation of a downstream cellular process, e.g. transcription.  The pathway can start from the plasma membrane, Golgi or nuclear membrane (PMID
ZFP91-CNTF	1	Interacting selectively and non-covalently with any nucleic acid.
ZFP91	1	A protein ubiquitination process in which a polymer of ubiquitin, formed by linkages between lysine residues at position 63 of the ubiquitin monomers, is added to a protein. K63-linked ubiquitination does not target the substrate protein for degradation, but is involved in several pathways, notably as a signal to promote error-free DNA postreplication repair.
OR52N2	2	The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins." [ISBN
OR5AN1	1	Interacting selectively and non-covalently with an odorant, any substance capable of stimulating the sense of smell.
OR5A1	1	Interacting selectively and non-covalently with an odorant, any substance capable of stimulating the sense of smell.
OR52L1	2	The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins." [ISBN
MS4A6E	1	The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.
MS4A14	12	The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.
MS4A12	2	The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.
MS4A13	1	The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.
MS4A15	1	The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.
VPS37C	4	Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane.
TMEM216	5	The aggregation, arrangement and bonding together of a set of components to form a non-motile cilium." [GO_REF
OR56B4	2	Combining with an odorant and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity in response to detection of smell.
OR52W1	1	The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins." [ISBN
EML3	5	Interacting selectively and non-covalently with microtubules, filaments composed of tubulin monomers.
SLC22A24	4	The directed movement of organic anions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Organic anions are atoms or small molecules with a negative charge which contain carbon in covalent linkage.
SLC22A10	3	The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins." [ISBN
RTN3	5	The aggregation, arrangement and bonding together of a set of components to form the endoplasmic reticulum (ER) tubular network. The ER tubular network is the ER part that comprises the membranes with high curvature in cross-section.
MARK2	2	All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures." [ISBN
DNAJC4	4	Interacting selectively and non-covalently with an unfolded protein.
PLCB3	1	The chemical reactions and pathways resulting in the formation of inositol trisphosphate, 1,2,3,4,5,6-cyclohexanehexol, with three phosphate groups attached." [CHEBI
ESRRA	32	Any process that activates or increases the frequency, rate or extent of cellular response to insulin stimulus.
SMPD1	9	Catalysis of the hydrolysis of a phosphodiester to give a phosphomonoester and a free hydroxyl group." [E
